id,name,description,studycredit,location,contact_id,level,learningoutcomes,module_tags,interests_match_score,popularity_score,estimated_difficulty,available_spots,start_date
377,art activism,person activism richt speciaal student kritisch wereld kijkt verlang kunstenaarschap zet drag relevant verander verhoud kunst wereld person activism elkar jong kunstenar bijdrag betekenisvoll verander student nem naast aanbod vooral tijd zelfstand zoek nuances beeld materiaal vorm zowel individueel collectief person engagement student juist gegev oftewel uitgangspunt ligt accent modul zoektocht vorm student werkt verschill vak verschill vorm podium autonom kunst video fotografie enzovoort daarin probeert student sted dezelfd inhoud vorm werk verfijn zoektocht radical nuanc person engagement krijgt uiteind vorm verfijn beeld wensdoel person activism ander activer basis ingredient humor tegengeluid verwarr vorm gezocht ontwikkeld waarin radical nuanc publiek manifester activistisch benader vraagt all deelnem student verschill vorm radical nuanc daadwerk gedeeld juist context vanuit academisch hoek aandacht bested belang verbeeld betrek activism,15,['Den Bosch'],117,NLQF5,leert eig vorm vind eig stem wereldbeschouw wereld presenter,person activism kritisch reflectie zoektocht vorm radiacal nuanc onthaast laboratorium verfijn tegengeluid,0.36,0.202,4,24,2025-09-08
378,innovatie servic design,uniek leergang werk student werknemer zorg sam begeleidng docent expert zorg servicedesign vraagstuk zorg tijd gelijk verdeeld tuss theorie veldwerk samenwerk design academie garandeert extr diploma stat the art onderwijs verdiep del e semester ruimt verdiep waarin kennis vaardig del verder verdiept toepast jouw opdrachtgever start eig innovatie traject vanuit leergang gecoached volg verdiep workhop colleges intercollegial intervisies,30,"['Breda', 'Den Bosch']",122,NLQF6,leert sytem zorg herontwerp waardor duurzamer,sam ler proffesional wereld servic design extern validatie design thinking servie design zorg innovatie,0.88,0.134,5,48,2025-09-26
379,creativ ai,gezamen onderzoek creatiev artistiek performatiev mogelijk impact ai praktijk kunstenar ontwerper generatiev ai evolueert razendsnel enorm onbek invloed beroep binn creatiev sector cocreatie fin docent student gan we sam gebied verkenn kennis opbouw visie ontwikkel we sam interdisciplinair onderzoek kunstenar ontwerper ai gebruik creatiev artistiek proces we benader mogelijk waard ai vanuit verschill perspectiev technologisch performatief fysiek virtueel ethisch filosofisch economisch we ontwikkel del kennis wissel best practices,30,"['Breda', 'Den Bosch']",116,NLQF6,analyser interpreter rol impact ai creatiev industrie positie maker beinvloedt ontwikkel toepass strategieen ai integrer eig creatiev proces reken houdend ethisch social culturel overweg evaluer bestaand aigestuurd project creatiev industrie reflecter succes uitdag implicaties maker ontwerp implementer presenter eig aigestuurd project aantoont ai positie maker creatiev industrie versterk,ai creatiev sector makerschap originaliteit ethiek performatieviteit,0.89,0.896,1,23,2025-10-21
380,game changer,impact incubator biedt creativ maker techneut ondernemer plek impact mak sam werk sociaal ondernem we serious games ontwikkel maatschapp doeleind richt bijzonder student afgestudeerd avan buas curio impact incubator onderscheidt projectverband social ecologisch innovaties realiser quadrupl helix samenwerk gemeent bedrijv instell bewoner,30,['Breda'],123,NLQF6,leert wereld serious gaming kenn terwijl werkt echt gam pipelin sam et led jouw guild onderdel pipelin leert toepass binn begrenz data performanc leert pipelin samenwerk eindresultat terwijl werkt authentiek opdracht,serious gaming impact mak nieuw technologien stat the art aandacht ethiek maatschappij gamepipelin,0.71,0.71,1,29,2025-10-15
381,innov manag creativ leadership,minor innov manag creativ leadership explain innov process gener sustain new product servic busi opportun howev invent new idea import also “bring onto market” teach student put idea practic exploit manner lead success entrepreneuri activ well sustain futur requir leadership creativ approach,30,['Breda'],121,NLQF6,gat minor klein projectgroep opdrachtgever praktijk slag onderzoekt vraagstuk hand appreciativ inquiry betrekt zovel mogelijk stakeholder achterhal daadwerk hand eran gedan gat experimenter verschill roll facilitator onderzoeker coach ondersteun werkcolleges coachmoment gastcolleges training stan volgend onderwerp central psychologie gedrag motivatie drijfver weerstand betekenisgev groepsdynamica leiderschap gedragsbeinvloed organisatiekund cultur structur proces verander jij begeleider verander interperson communicatie waarder onderzoek ontwerp praktisch werkvorm procesadviser begeleid groep appreciativ inquiry waarder vrag stell ophal succesverhal help vertal problem ambities concret mak veranderstapp,interventies veranderprocess appreciativ inquiry gedrag organisatiekund,0.52,0.476,3,75,2025-10-14
382,verander mensenwerk,professional veranderingsprocess manag interventies inzet gewaardeerd person organisaties dynamisch moet reager verander omgev minor ontwikkel professional stat succesvol verander begeleid organisaties minor verander mensenwerk ler veranderingsprocess effectief kunt begeleid krijgt inzicht psychologisch groepsdynamisch process ontwikkelt vaardig dynamiek organisatie begrijp werkvorm toe pass verbind mens slag gan bovendien ler behulp appreciativ inquiry organisatie kunt begeleid verander aanpak versterkt vermog vertrouw mens organisatie zodat gezamen ambitie bereik werkt sam student opleid hogeschol mooi interdisciplinair ervar,30,['Den Bosch'],119,NLQF6,,oud model economisch groei,0.53,0.966,5,36,2025-09-05
383,live lab klein aard,betreft oud minor tak back the economy huidig model economisch groei voldoet welk alternatiev voorhand nodig,30,['Breda'],118,NLQF6,ideeen helder krijg maker overtu vertell ontwikkel technisch over vaardig jouw gekoz rol verder ontwikkel pitchpakket producer waarin verhal artwork productieplan prototyp gecombineerd professionel verschill vorm beeldend theoretisch onderzoek verantwoord keuzes mak meest relevant uitingsvorm idee reflecter artistiek professionel positie studioset team samenwerk rol vind productief omgan feedback professional werk grot mat zelfstand,scenario schrijven storyboarden charact design worldbuild concept art titl design panel illustr anim color editori graphic design art direct dmodel produc,0.77,0.252,4,29,2025-11-09
384,develop storytel,minor st joost schol art design draait uitontwikkel concept visual storytell ontwikkel idee graphic novel story bok tvserie film vrervar zelf platform werkt gat fantasierijk eig verhal geengageerd betog educatiev vertell leert kern verhal goed overtu vertell beeld breng zodoend idee professionel pitchpakket werk mak zo’n voorstel waarin combinatie verhal artwork productieplan prototyp lat zien klar gerealiseerd,30,['Den Bosch'],120,NLQF6,verhal ontwerp stopmotionfilm meerder karakter storyboard kadrer camerastandpunt gebruik bouwteken mak karakter set animer popp bouw set schal ontwerp bouw experimenter animatie basisvaard stopmotion uitlicht set tabletop fotografie werk animatiecamera programma dragon fram rol onderzoek team samenwerk team basis edit nabewerk geluidsmontag,stopmot animati poppen bouwen schaal storytel,0.88,0.654,1,36,2025-09-26
385,stopmot,minor stjoost schol art design ga teamverband stopmotion animatiefilm mak onderzoekt rol team stopmotionproductie maakt sam verhal waarin meerder karakter rol spel maakt popp decor schal maakt daarbij gebruik goed uitgerust werkplaats academie bijv houtwerkplat d printshop volgt less animatie ontdekt belangrijk verhal stopmotion experimenteert passend design materiaalgebruik sam team doorlop hel proces storyboard opnam ten slot premièr minor student houd verhal vertell analog werk iederen productieproces stopmotionfilm doorlop wanner kan studie half jar animatie werk,30,['Breda'],120,NLQF6,minor ler graphic novel ontwikkel ontwerpproces begin eind brainstorm eerst verhaalideeen verhaalideeen uitwerk concept kort script schrijv basis verhaalconcept storyboard thumbnail schets hand script styl shet character design ontwerp pagina’ panell een gehel eindproductie aantal spread uitwerk volwaard eindresultat verder ler betekenis character achtergrond world building camerastandpunt verhaallijn kader kleurpalet flow letter establish shot cover design leert uitvoer lijnvoer kleurgebruik vormgev stijl bijdrag ton voic strip,graphic novel interact webtoon storytel illustrati,0.88,0.576,4,79,2025-12-27
386,graphic novel,graphic novel strip volwass karakter qua thematiek gelaagd verhal som fictief autobiografisch karakter literatuurkant beeldverhal zien echt verhal echt mens echt leven leid echt wereld zult graphicnovelpersonag zeld rek serie zoal superheld aantreff programma minor stjoost schol art design volg gehel ontwerpmethodiek graphic novel eerst ideeen uiteind productie begeleid docent kunstacademie stjoost accent begeleid ligt kwaliteit ontwikkel zowel verhal verbeeld kant modern onlin vorm zoal interactiv graphic novel webton kom bod brengt voorstel vorm idee concept liefst script voorstudies eventueel zelf thumbnail graphic novel mee eig verhal vertell stripvorm bestaand verhal aantrek vindt verbeeld gan zowel fictie nonfictie,30,['Breda'],120,NLQF6,establish practic write learn step blank page resourc materi stori build learn appli edit other project develop right tool work learn give feedback reflect process learn edit process integr practic,creativ write storytel skill genr hybrid form visual art,0.81,0.272,1,39,2025-11-07
387,write loud,minor creativ write write loud stjoost school art design creat student look establish solid storytel skill written form help student defin articul expand practic creativ write cours let see write disciplin offer develop visualmedia practic creativ write practic form genr manner suit creator emphasi program’ uniqu perspect intersect literari field photographi film digit interdisplinari approach watersh product hous minor acut gear toward student solid background use imag convey mean minor realli well suit student background affin visual art medium product design illustr etc howev open applic student studi area encourag student write hybrid form across genr within multipl art form cours understand essenti today’ creator strong capac tell order show program open watersh form “camp” guest lectur workshop get head write throughout cours meet guest speaker workshop inspir day develop togeth watersh onsit onlin andor offsit solid focu group dynam bring individu work prepar get close practic build understand medium creation collect experi minor develop medium mix hybrid project write foundat guidanc select form work best theme materi goal form open learn form best support stori think podcast chapbook graphic novel short stori video,15,['Den Bosch'],116,NLQF5,• digital analog tekenvaard verdiep enof verbred • teken zowel waarnem modelteken anatomie perspectief vanuit verbeeld • communicatiev werking teken versterk • creatiev competenties verdiep • narratiev zeggingskracht werk versterk • material experimenter • beeldend onderzoek verder helpt wilt ontwikkel • compositie beeldopbouw • werking verschill schal • wisselwerk d d maquettes bouw,digital analog tekenvaardigheden waarnem verbeeld compositi beeldopbouw,0.72,0.804,1,43,2025-09-19
388,teken,minor stjoost schol art design word aangezet uitgedaagd verdiep verbred tekenvaard denk daarbij teken waarnem model portret anatomie perspectiefteken visualisatie intuitief associatief teken aangemoedigd wereld telken ogen zien eig minor kleur gev teken communicatiemiddel zet leert mak keuzes verantwoord nem eig ler maakproces minor stat tek mak begeleid docent tekenvaard kunstacademie stjoost teken grot schal samengewerkt blind wall gallery breda,30,['Den Bosch'],120,NLQF6,,performanc art podiumkunst licham artistiek werkplat dramaturgie,0.35,0.81,1,24,2025-11-23
389,perform art,minorprogramma performanc art verdiep programma beeldend kunstenar uitvoer podiumkunstenar zichzelf enof licham essentieel onderdel zien kunstwerk minorprogramma opgezet academischeartistiek werkplat waarin vrag individuel kunstenar beginpunt onderzoek mogelijk zichzelfhet licham performanc individuel onderzoek gevoed rijk geschiedenis performanc art waarin kunstwerk ontstat vanuit artistiek dynamiek tuss kunstenar omgev publiek programma kent sterk verbind tuss beeldend kunst nieuw media theater verwant kennisgebied filosofie dramaturgie kunstgeschiedenis,30,['Breda'],117,NLQF6,• biobased material kunt experimenter levend organism zoal schimmel alg plant bacterien kunt samenwerk • artistiek ontwerpvraagstuk herkenn biobased art design hor • artistiek enof designonderzoek ten behoev vraagstuk • werk ontwerpoploss kunt kom richting biobased art design • maatschapp context rondom biobased art design analyser,biobas materialen onderzoek antropoceen posthuman perspect,0.41,0.276,5,53,2025-12-06
390,materi ecolog,jij nieuwsgier kunt samenwerk plant schimmel bacterien nieuw material ontdek minor gan we slag biobased material we gan experimenter prober nieuw methodes zoek inventiev oploss material werk jij ontwikkelt gedur minor eig kunst ontwerpproject gebaseerd biobased materiaalonderzoek allen stek hand mouw maakt kennis wereld rond biobased art design we besprek laatst ontwikkel discussies dilemma’ binn biobased art design,30,['Breda'],90,NLQF6,beeldmaker ingan actuel maatschapp vraagstuk productief samenwerk student disciplines professionel samenwerk extern partij verschill vorm beeldend theoretisch onderzoek toepass reflecter jouw artistiek professionel positie,engagement kunst design impact,0.88,0.134,2,25,2025-09-20
391,art human nieuw naam formuleren,kun jij beeldmaker samenlev verbeter gef jouw werk zovel mogelijk zeggingskracht zet mens denk zet verander gang kun sam ander bereik jouw individuel mogelijk overstijgt minor st joost schol art design draait maatschapp engagement gat zoek jouw social betrok leert uit werk project daarbij doe onderzoek crer impact,30,['Den Bosch'],90,NLQF6,,artistiek onderzoek filosofie intuitie,0.69,0.262,4,72,2025-12-22
392,research art istic practic,minor gericht artistiek onderzoek artistiek praktijk gericht makenonderzoeksmethodes minor geschikt student autonom onderzoekskant praktijk will aansterk theorie gericht welk discussies rond artistiek onderzoek welk voorbeeld kunstontwerp filosofie bijvoorbeeld gericht waarheidsvind intuitie begrip ‘kennis’,30,"['Breda', 'Den Bosch']",117,NLQF6,student demonstreert person groei ethisch bewustzijn handel relatie to vakgebied maatschappij gehel,ethiek filosofie kritisch denk ethisch handel beeldend kunst performanc digital,0.31,0.02,5,21,2025-09-12
393,ethiek kritisch denk,ethiek ethisch handel sted belangrijker toenem technisch wereld war fact fiction moeilijk ondescheid handel track geeft mogelijk ontdek ethisch handel rol speelt jouw vakgebied vertal handel zowel digi tal beeld geluid krijgt plek kijkt toepass binn kunst beeld,30,"['Breda', 'Den Bosch']",124,NLQF6,student demonstreert person groei ethisch bewustzijn handel relatie to vakgebied maatschappij gehel,ethiek filosofie kritisch denk ethisch handel beeldend kunst performanc digital,0.37,0.496,5,32,2025-10-17
394,avan innov studio junior,leert welk waard jouw werk jezelf maker professionel kijker speelt opdracht komt,15,['Breda'],92,NLQF6,student demonstreert person groei zes competenties stat domeinspecifiek interdisciplinair crer experimenter innovatiev wijz meervoud duurzam waardecreatie kom,person ontwikkel interdisciplinair innovatie prototyp valorisatie,0.73,0.598,5,62,2025-09-01
395,avan innov studio senior,mogelijk creatiev ondernemer werkveld sparr ler ervar wereld buit veilig onderwijsmur,30,['Breda'],92,NLQF6,student demonstreert person groei zes competenties stat domeinspecifiek interdisciplinair crer experimenter innovatiev wijz meervoud duurzam waardecreatie kom,,0.3,0.21,5,62,2025-11-29
396,succesvol manag project,ler succesvol project innovatie chang impact creatie etc voerenmanag uitvoer volled projectevaluaties echt project bedrijfslev bedrijv ontvang naast evaluatiebevind benchmarkpositie obv data hierover lop tijd verzameld,15,['Breda'],125,NLQF5,inzichtkennis diver factor zoal bijv planningtol method aspect zoal bijv cultur ed leid succesvol manag project professionel uitvoer project evaluatie inzicht eig vaardig mbt manag projecgt,project evaluati scrum plan agil princ project manag,0.4,0.27,5,67,2025-09-14
397,stem gewet ga opzoek jouw morel kompas,herkenn ethisch dilemma’ werk uitwerk ethisch dilemma’ werk adhv stappenplan bewustword eig norm waard overtu morel kompas praktijkvoorbeeld rondom corruptie wanbestur verhufter ethisch besef ontwikkel social intelligentie zelfbewustzijn dwang invloed maatschapp dilemma’ ethisch handel organisatie professional integriteit verandermanagement invloed hierarchie macht rol klokkenluider verantwoord gezag cultur ethisch handel bedrijfsblind gedrag verklar beinvloed vanuit psychologie groepsgedrag groepsdenk relatie ethiek integriteit ethisch leiderschap,15,['Breda'],126,NLQF5,,morel kompas ethisch dillemas norm waard bedrijfsblind gedragsbeinvloed,0.66,0.254,3,30,2025-11-03
